BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;6;5,5823;-1,3984;1,3031;2,1762;-1,1241;1,1636;-3,3976;127,2185;127,2185
0;1;4;3,8169;-0,2830;0,5081;-1,1807;2,6357;0,5081;1,2789;133,2435;133,2435
0;2;1;3,4013;-1,1326;-0,5311;-1,5571;2,2151;-1,1326;-1,5571;69,77662;69,77663
0;3;5;6,0320;2,4354;1,0373;-2,8696;2,4354;-0,9571;2,8232;99,88976;99,88976
0;4;0;5,1889;-2,3665;0,5198;0,1514;2,8224;0,5198;0,1514;334,3994;334,3994
0;5;2;5,7030;-2,9966;-0,0863;-3,3631;-2,9966;-0,0863;2,3399;41,22792;41,22793
0;6;3;4,5518;-1,6668;-0,1471;-1,3007;2,7735;-1,1484;-1,3007;338,2123;338,2124
1;7;2;5,1392;1,4427;0,3785;3,3476;1,4427;0,3785;-1,7916;107,4699;107,4699
1;8;5;3,0376;-2,8763;-0,4647;-1,1365;-2,8763;-0,7572;1,8870;294,8882;294,8882
1;9;3;3,5988;-1,5568;-1,1084;-1,3932;2,0418;-1,1471;-1,3932;67,51805;67,51807
1;10;1;3,2755;-1,2678;0,8545;1,0424;1,2272;-1,2678;1,0424;124,0619;124,0619
1;11;4;3,5066;-0,4574;0,8202;1,8874;0,8435;0,8202;-1,3690;322,983;322,983
1;12;6;5,6986;2,3421;0,8453;0,1190;-2,3897;-0,1628;-2,8922;224,7809;224,781
1;13;0;3,4145;1,9980;-1,1091;-0,4907;-1,4165;-1,1091;-0,4907;116,0296;116,0296
2;14;0;3,3774;2,1693;-1,2368;3,2513;-1,2081;-1,2368;3,2513;265,2614;265,2614
2;15;4;4,3221;-2,7980;0,1206;3,0659;-0,4745;0,1206;-0,5785;281,4948;281,4948
2;16;3;3,4492;2,0010;0,1316;1,5651;-1,1633;-1,2409;1,5651;89,39939;89,3994
2;17;1;3,3628;-0,6095;-0,3560;1,3916;2,7438;-0,6095;1,3916;5,24346;5,243461
2;18;6;3,1207;-1,4655;-0,6335;1,2784;0,9040;1,3814;1,0261;242,4868;242,4868
2;19;5;3,1162;0,8761;-0,3428;-1,5834;0,8761;0,1265;1,4972;327,0628;327,0628
2;20;2;5,3667;1,1125;1,2179;-1,9481;1,1125;1,2179;3,4187;214,2377;214,2377
