BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;5,0722;2,7839;-0,9226;-2,7005;2,7839;-0,9226;2,3717;333,3524;333,3524
0;1;0;4,8265;2,8622;-0,5764;2,4431;-1,9642;-0,5764;2,4431;19,253;19,253
0;2;3;3,7748;-2,5484;0,2834;-2,7005;1,2263;0,2639;-2,7005;95,03516;95,03517
0;3;4;4,1469;-1,5768;-1,3103;1,2026;1,6720;-1,3103;-1,3747;287,2829;287,2829
0;4;6;3,1881;2,4097;1,1828;3,2203;0,7696;-1,1538;1,8011;203,0996;203,0996
0;5;1;3,1085;0,4507;-1,3321;-2,7824;-2,0957;0,4507;-2,7824;11,94838;11,94838
0;6;5;5,6569;-1,1276;-1,2012;-2,0143;-1,1276;1,0066;3,1940;341,2335;341,2335
1;7;4;5,1070;0,5432;0,0556;1,2291;-2,3651;0,0556;-2,9689;72,45423;72,45425
1;8;0;5,5009;-2,6012;0,6123;-2,9598;2,8998;0,6123;-2,9598;108,6012;108,6012
1;9;1;3,0355;1,3394;0,1330;3,0591;-1,4460;1,3394;3,0591;222,1034;222,1034
1;10;3;3,2394;0,6571;-0,1079;3,4858;-2,5400;-0,6293;3,4858;223,0158;223,0158
1;11;6;3,0749;0,9124;-0,8986;0,0521;2,5272;0,4665;2,2846;180,8819;180,8819
1;12;5;5,8748;0,9456;1,2363;2,5778;0,9456;-1,0856;-2,8187;222,7193;222,7193
1;13;2;4,7268;2,1985;1,2853;2,0961;2,1985;1,2853;-2,6307;319,7436;319,7436
2;14;4;3,8316;0,4256;0,5888;1,3610;-2,6382;0,5888;-0,9399;347,6685;347,6685
2;15;5;3,8780;-2,0059;-0,0536;-3,4919;-2,0059;-1,3298;0,1702;76,67345;76,67346
2;16;6;5,0246;-2,2476;-0,7382;-2,6938;1,7986;-0,2031;0,2368;236,9932;236,9933
2;17;1;3,1927;1,3541;-1,2374;-1,3395;-0,5107;1,3541;-1,3395;271,9766;271,9767
2;18;0;3,0945;0,5967;-0,4663;-2,8443;-2,4978;-0,4663;-2,8443;168,9694;168,9694
2;19;3;3,2695;-0,9798;0,8070;-2,8984;1,7292;-1,0236;-2,8984;297,4011;297,4011
2;20;2;3,8741;1,7166;1,0318;1,5253;1,7166;1,0318;-2,3488;276,9701;276,9702
BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;5;6,1160;2,2466;0,5908;3,4691;2,2466;1,1298;-2,6232;333,8407;333,8407
0;1;2;3,5262;2,5653;0,0746;2,2698;2,5653;0,0746;-1,2563;307,2051;307,2052
0;2;6;4,0979;1,4183;-1,0604;-0,9648;0,3998;-0,9200;3,0021;44,33955;44,33955
0;3;3;5,3756;-2,9016;1,3233;-2,1192;2,1304;-0,5675;-2,1192;170,6166;170,6166
0;4;1;3,1040;-0,9628;1,2692;-2,0024;1,1943;-0,9628;-2,0024;176,5062;176,5062
0;5;0;4,6238;2,7939;-1,0065;-2,9576;-1,8299;-1,0065;-2,9576;20,86744;20,86744
0;6;4;4,7073;-2,2729;0,4978;-2,3675;2,0764;0,4978;-0,5670;305,2127;305,2127
1;7;4;4,6939;-1,1348;-1,0454;2,7775;-1,2334;-1,0454;-1,9153;30,19937;30,19937
1;8;5;3,9363;-0,3999;1,3621;-3,3649;-0,3999;-0,8462;-0,1065;194,0202;194,0202
1;9;0;4,5565;-2,2030;0,9628;2,3738;2,3535;0,9628;2,3738;40,65118;40,65119
1;10;2;3,5800;0,4738;-1,2792;-2,8274;0,4738;-1,2792;0,7527;275,4335;275,4336
1;11;1;3,1052;-0,6416;0,8416;-3,3124;2,0866;-0,6416;-3,3124;11,17457;11,17457
1;12;3;3,1641;0,7027;-0,8964;-1,1175;2,9599;1,3209;-1,1175;337,2155;337,2156
1;13;6;3,2988;1,6736;0,9380;-3,4476;-1,0950;0,3481;-1,7539;292,5973;292,5974
2;14;5;3,1747;-0,6755;1,3037;1,5677;-0,6755;-1,0848;-0,5237;164,9281;164,9282
2;15;4;4,5155;2,1286;-0,0715;-2,0838;-2,2610;-0,0715;-3,1424;336,87;336,87
2;16;3;3,0901;-1,5798;0,6893;-1,9406;1,4740;1,1623;-1,9406;105,6405;105,6405
2;17;0;3,0311;0,3641;0,8424;-3,0978;-2,6670;0,8424;-3,0978;359,5298;359,5299
2;18;1;3,5024;-1,1772;1,3378;0,1945;1,2603;-1,1772;0,1945;255,9924;255,9924
2;19;6;5,3901;-2,1238;-0,1445;-2,8431;0,8731;0,7364;1,5496;134,6965;134,6965
2;20;2;5,0188;-1,6461;0,1587;-2,1114;-1,6461;0,1587;2,9074;174,2851;174,2851
