BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;5,6122;-1,9873;-1,0262;-3,0112;-1,9873;-1,0262;2,6010;55,10259;55,10259
0;1;6;3,0157;0,7260;0,2618;0,5285;1,4139;-0,0693;3,4459;191,1981;191,1981
0;2;1;4,2018;0,9372;-0,5967;-3,0005;-2,9746;0,9372;-3,0005;285,7056;285,7057
0;3;1;3,2481;1,3208;-1,2662;1,4081;-0,6433;1,3208;1,4081;202,3263;202,3263
0;4;4;3,9285;-2,0890;0,3388;-0,0564;0,3047;0,3388;3,0586;254,5589;254,5589
0;5;3;4,0778;2,5188;-1,1650;0,4565;-1,3155;0,2234;0,4565;83,08629;83,0863
0;6;3;3,4819;-1,4322;-0,8212;0,2670;2,0442;-0,6239;0,2670;32,17185;32,17185
0;7;5;4,7725;1,5227;0,1514;2,2675;1,5227;-0,1022;-2,4983;109,321;109,321
0;8;5;5,0397;2,4471;0,8607;2,8200;2,4471;0,3681;-2,1956;53,48687;53,48687
0;9;0;4,4235;2,4244;-0,9373;-1,3091;-1,9992;-0,9373;-1,3091;155,0678;155,0679
1;10;6;5,6015;2,9697;-1,3238;2,1355;1,1770;-0,7076;-3,1354;19,63181;19,63181
1;11;5;4,1952;-0,9695;-0,9158;2,5806;-0,9695;0,6984;-1,2916;142,6702;142,6702
1;12;3;4,2894;2,2179;-0,4601;3,4977;-2,0620;-0,7454;3,4977;283,1784;283,1784
1;13;4;7,0052;-2,6503;-0,8263;2,5854;1,0080;-0,8263;-3,3886;99,99323;99,99323
1;14;2;4,7836;2,5535;-0,6796;2,7189;2,5535;-0,6796;-2,0646;33,98767;33,98768
1;15;0;2,9769;0,4266;-1,3146;-1,4218;-2,5502;-1,3146;-1,4218;140,5899;140,5899
1;16;1;3,3691;-1,3477;1,3932;1,3500;0,6114;-1,3477;1,3500;205,4364;205,4365
