BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;3,6313;-2,3680;-0,7262;0,7277;-2,3680;-0,7262;-2,9036;11,41473;11,41473
0;1;3;4,0511;-2,9123;0,2595;-0,7743;1,1131;-0,1968;-0,7743;241,7161;241,7162
0;2;5;4,0434;-1,7880;0,1271;-3,4361;-1,7880;0,1443;0,6073;7,732121;7,732121
0;3;1;3,7396;0,8400;-0,0959;2,9575;-2,7805;0,8400;2,9575;90,08214;90,08215
0;4;1;3,8351;1,3909;-1,3977;-0,4520;-1,2420;1,3909;-0,4520;312,4207;312,4207
0;5;6;3,4247;2,5666;1,3736;0,7475;0,8043;-0,0024;3,3416;177,3426;177,3426
0;6;4;5,0169;-2,5457;1,0241;2,5022;2,2253;1,0241;0,9508;195,5002;195,5002
0;7;4;3,7792;-0,7743;0,6665;-1,2943;2,6665;0,6665;0,2688;84,75571;84,75571
0;8;0;5,2832;-2,2857;-0,1275;-2,4081;2,9974;-0,1275;-2,4081;97,15556;97,15558
1;9;2;5,6120;-1,9128;0,9761;3,3095;-1,9128;0,9761;-2,3025;177,3427;177,3427
1;10;5;4,9861;0,1984;-0,4855;2,2148;0,1984;1,2902;-2,4444;257,6778;257,6778
