BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;3;3,9828;-2,7827;0,3442;2,4662;0,8347;-1,3222;2,4662;149,7625;149,7625
0;1;6;3,2088;1,1567;-0,8690;2,1605;-0,3975;1,2299;0,2963;355,2027;355,2028
0;2;0;4,9306;2,8442;0,7591;2,0429;-2,0864;0,7591;2,0429;75,39101;75,39103
0;3;2;3,1632;2,1237;0,8093;-1,5351;2,1237;0,8093;1,6281;297,603;297,6031
0;4;5;4,9102;-1,5815;-0,6166;3,4731;-1,5815;-0,0268;-1,4015;118,7509;118,7509
0;5;1;3,1613;-0,7380;0,5415;1,7989;2,1529;-0,7380;1,7989;6,729447;6,729447
0;6;4;4,2892;-1,8288;-0,3401;-1,1432;2,4133;-0,3401;-0,5092;281,4384;281,4384
1;7;0;4,1862;2,3169;-0,1783;-0,7830;-1,8693;-0,1783;-0,7830;33,82511;33,82512
1;8;0;4,2788;2,8819;-1,3867;-3,1594;-1,3970;-1,3867;-3,1594;132,4439;132,4439
1;9;6;3,2376;2,9683;-0,1765;-2,7469;2,2864;0,3847;0,3679;43,23216;43,23216
1;10;2;4,4242;-1,1808;1,2140;-0,9505;-1,1808;1,2140;3,4736;290,2323;290,2324
1;11;1;3,6382;1,1663;-1,0742;1,7396;-1,7002;1,1663;1,7396;132,7438;132,7438
1;12;5;5,3377;1,6810;-1,1050;2,1715;1,6810;-1,2662;-3,1638;91,27886;91,27888
1;13;3;3,3190;0,5748;-1,2261;3,1734;-2,0223;0,8405;3,1734;8,938941;8,938942
1;14;4;4,8184;1,8602;-0,4595;-1,2644;1,0451;-0,4595;3,4845;91,38045;91,38046
2;15;3;3,6257;0,4832;1,2918;2,6629;-2,6750;-0,4890;2,6629;193,9353;193,9354
2;16;0;3,4305;-0,5737;-0,3204;-2,0491;2,8568;-0,3204;-2,0491;240,1514;240,1514
2;17;6;4,6195;0,5358;0,9628;2,7349;0,1857;0,2096;-1,8094;106,6691;106,6691
2;18;2;3,6138;2,7938;-0,2886;-3,0453;2,7938;-0,2886;0,5685;210,2133;210,2133
2;19;1;3,1256;-1,3177;-1,3803;-0,0822;1,8073;-1,3177;-0,0822;45,10091;45,10091
2;20;5;3,2068;-1,9941;-0,9844;-2,2836;-1,9941;0,6204;0,4928;42,46462;42,46462
BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;0;4,8824;-2,0777;1,2024;2,4404;2,8047;1,2024;2,4404;250,0961;250,0961
0;1;4;3,6774;0,4130;0,0217;2,2765;-0,4528;0,0217;-1,2975;197,4838;197,4838
0;2;5;3,5041;-0,2584;-1,0642;-0,0097;-0,2584;0,3450;3,1985;285,9215;285,9215
0;3;2;4,0398;2,4507;-0,2406;-2,2395;2,4507;-0,2406;1,8004;49,26721;49,26721
0;4;6;2,9989;1,9408;0,6417;1,4493;0,1448;-1,2214;2,9646;44,59317;44,59317
0;5;3;3,3747;1,7185;0,2560;-0,3348;-1,4293;-0,9607;-0,3348;168,592;168,5921
0;6;1;4,1310;-1,0836;0,9822;1,5395;2,4938;-1,0836;1,5395;218,9242;218,9242
1;7;0;3,0629;-2,3044;-0,3460;-0,3353;0,7586;-0,3460;-0,3353;52,81932;52,81932
1;8;6;6,2137;0,1360;-0,9940;2,4405;-2,8327;0,7342;-2,7374;143,639;143,639
1;9;4;3,7009;-2,9934;-1,1431;-3,4308;0,7049;-1,1431;-3,2917;77,44378;77,44379
1;10;2;5,1850;2,1985;0,1780;-3,0613;2,1985;0,1780;2,1237;329,0732;329,0732
1;11;3;5,4884;-2,7774;-0,4980;2,3594;2,6440;-1,3531;2,3594;357,2364;357,2364
1;12;5;4,3605;-1,5044;-0,8448;-3,4356;-1,5044;0,2164;0,7938;173,1319;173,1319
1;13;1;3,2315;1,2639;-1,1369;-0,4046;-0,8991;1,2639;-0,4046;221,0178;221,0178
2;14;5;3,4939;-1,8859;0,0243;1,8746;-1,8859;0,8792;-1,5131;83,11178;83,11179
2;15;0;4,2464;-2,5232;-1,1886;-2,2160;1,7232;-1,1886;-2,2160;164,7797;164,7797
2;16;1;3,1089;-1,3697;1,3519;2,5340;0,1331;-1,3697;2,5340;266,4856;266,4856
2;17;6;4,1919;-2,0823;1,2086;0,7897;1,3674;-1,0518;0,0404;346,9915;346,9916
2;18;3;3,4951;-1,5245;-0,9515;0,5729;1,8905;-0,2073;0,5729;237,1677;237,1678
2;19;4;4,1456;-2,7972;-0,1679;-1,3650;-0,2320;-0,1679;1,8917;36,74666;36,74667
2;20;2;4,8282;-0,6053;-0,3223;2,1991;-0,6053;-0,3223;-2,6291;188,3514;188,3515
