BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;0;4,1449;1,9085;-0,4044;-2,1114;-2,2364;-0,4044;-2,1114;273,3325;273,3325
0;1;2;3,0815;-0,5774;-0,6473;-2,0617;-0,5774;-0,6473;1,0199;329,851;329,8511
0;2;3;5,2910;2,8816;0,2068;3,2746;-2,4011;-0,0895;3,2746;62,7827;62,78271
0;3;3;3,5184;-2,9444;0,5116;-3,3396;0,0356;-1,3589;-3,3396;298,4541;298,4541
0;4;6;5,1054;-1,3862;-0,0566;-2,6717;2,1959;-1,3935;0,7115;355,2265;355,2265
0;5;6;4,7057;-1,3572;-0,4276;-2,9224;-2,3604;1,3416;1,3211;229,8849;229,8849
0;6;5;4,2453;1,4183;-0,5707;-2,7588;1,4183;-1,1183;1,4510;77,80564;77,80566
0;7;4;5,3436;-2,4548;-0,5935;-2,0224;-1,8171;-0,5935;3,2830;252,0844;252,0844
BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;5;3,8630;1,1041;0,8981;-2,6457;1,1041;-0,1628;1,0688;351,1868;351,1868
