BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;4,4275;-2,3973;-0,9803;1,6385;-2,3973;-0,9803;-2,7890;314,1155;314,1156
0;1;5;5,1405;-0,8727;-0,2605;2,1641;-0,8727;1,0965;-2,7941;28,09764;28,09764
0;2;1;3,7640;-1,2898;1,1291;-0,5864;1,5940;-1,2898;-0,5864;207,2576;207,2576
0;3;4;4,4102;0,4166;1,0912;-0,8594;1,2209;1,0912;3,4768;316,2132;316,2132
0;4;6;5,1388;-1,0992;-0,5509;2,1006;-0,5384;1,3673;-2,6336;28,51855;28,51855
0;5;3;4,0581;-2,1206;0,0855;2,2956;1,8625;-0,6910;2,2956;255,1383;255,1383
0;6;0;4,9421;-2,9615;-0,7301;-1,0382;1,9806;-0,7301;-1,0382;148,5482;148,5483
1;7;6;3,0741;-0,9070;-0,3777;0,4969;-0,7688;1,3109;3,0619;303,9277;303,9277
1;8;1;3,9481;-1,3410;-0,8691;-0,9979;2,5788;-1,3410;-0,9979;272,7316;272,7317
1;9;4;3,6827;0,1549;0,9470;0,6446;-0,3313;0,9470;-3,0059;298,9822;298,9822
1;10;0;4,0913;-2,2369;0,7400;-1,9421;1,8544;0,7400;-1,9421;323,5467;323,5467
1;11;3;3,2282;-0,3690;-1,0228;2,8940;2,8582;-0,9446;2,8940;98,65254;98,65255
1;12;2;5,5620;-1,1189;-0,1500;2,6875;-1,1189;-0,1500;-2,8744;52,91399;52,91399
1;13;5;3,2490;0,2033;0,5541;-2,0293;0,2033;0,8564;1,2057;26,32304;26,32305
2;14;2;5,7987;-2,6124;0,7822;3,0991;-2,6125;0,7822;-2,6997;114,8379;114,8379
2;15;1;3,2076;0,9457;1,1186;2,1192;-2,2573;0,9457;2,1192;240,1811;240,1811
2;16;5;3,7142;2,8376;1,1956;-2,4640;2,8376;-1,3001;0,2868;93,13406;93,13406
2;17;3;4,6438;1,7813;0,1250;0,7733;-2,8429;-0,3017;0,7733;237,2482;237,2482
2;18;0;3,2006;1,9238;1,1785;-1,9397;-1,2768;1,1785;-1,9397;123,8315;123,8315
2;19;4;3,4916;0,1600;-0,1891;-1,1292;-1,6635;-0,1891;1,8484;107,5118;107,5118
2;20;6;4,5331;-2,3085;0,9110;-0,3908;0,1654;-0,5436;3,1181;164,1648;164,1648
