BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;4;7,1802;-2,9490;0,4740;-3,4181;-0,5145;0,4740;3,3368;228,01;228,01
BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;3;4,1992;-1,7890;0,0442;2,6329;2,3075;-0,8788;2,6329;356,3506;356,3507
0;1;2;4,5450;1,3771;1,3737;2,2469;1,3771;1,3737;-2,2981;6,996509;6,99651
0;2;0;4,2096;1,4815;0,6635;-1,2859;-2,7281;0,6635;-1,2859;268,95;268,95
0;3;6;4,4935;-2,5532;-0,2902;2,6808;-1,9981;0,9908;-1,5904;23,8664;23,8664
0;4;4;3,9063;2,6928;-0,4764;0,7987;-0,7012;-0,4764;-1,1351;255,6791;255,6791
0;5;1;3,5957;0,8512;-1,0749;-3,1280;-2,1852;0,8512;-3,1280;229,7896;229,7897
0;6;5;5,6964;2,6948;0,2187;2,3273;2,6948;-0,7444;-3,2871;57,68315;57,68317
1;7;2;5,5832;2,7202;1,3472;-3,2265;2,7202;1,3472;2,3566;311,9729;311,9729
1;8;3;5,3123;-2,6925;0,0655;1,1694;2,6053;-0,3275;1,1694;174,6456;174,6456
1;9;5;5,2830;-0,7205;-0,6282;2,9742;-0,7205;-0,9129;-2,3012;338,9542;338,9543
1;10;6;4,1474;2,1877;1,2808;2,9084;0,0592;0,7811;-0,6160;211,8969;211,8969
1;11;4;4,7469;-0,7362;-0,7196;-1,3589;2,1158;-0,7196;2,4356;110,8654;110,8654
1;12;1;3,0277;-1,2908;1,0060;-1,6216;0,6819;-1,2908;-1,6216;339,6913;339,6913
1;13;0;4,7205;-2,4850;0,8782;0,7004;2,2355;0,8782;0,7004;137,3493;137,3493
2;14;0;3,1774;-0,3302;0,1780;0,0623;2,8472;0,1780;0,0623;41,21123;41,21123
2;15;1;3,1301;-1,3133;0,4256;2,7186;1,2894;-1,3133;2,7186;104,4283;104,4284
2;16;4;4,4338;0,8180;-0,9846;0,0142;-2,9516;-0,9846;-2,3202;180,5405;180,5405
2;17;2;6,3213;-2,5138;0,8111;-3,2832;-2,5138;0,8111;3,0381;270,3399;270,3399
2;18;6;3,0615;-2,2394;0,9498;-2,1201;-0,7383;-1,1735;-0,5043;336,501;336,501
2;19;3;4,0539;-1,7693;-0,5679;-1,9351;2,2672;-0,1922;-1,9351;186,1508;186,1508
2;20;5;3,5352;-1,5350;-0,3923;2,8860;-1,5350;1,0942;-0,3215;125,0247;125,0247
