BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;5;5,5806;-2,3378;0,4806;-2,2579;-2,3378;0,6235;3,3209;167,0541;167,0541
0;1;0;3,6635;-2,1187;1,3636;-3,4462;1,5448;1,3636;-3,4463;52,22588;52,22589
0;2;6;3,6224;-1,1270;0,0587;0,7261;1,5249;1,2186;2,9042;289,0843;289,0844
0;3;0;3,7623;1,8622;1,0691;-1,3806;-1,9001;1,0691;-1,3806;41,37534;41,37534
0;4;3;4,7209;2,6385;-0,5461;0,2029;-1,8669;0,8641;0,2029;281,384;281,384
0;5;4;4,8767;2,2511;-1,3606;0,4477;-2,4348;-1,3606;-0,9032;233,359;233,359
0;6;6;5,4599;-0,6872;-0,1393;2,2557;1,9035;-1,0604;-2,4614;116,4738;116,4738
0;7;6;3,4366;1,4993;-0,3695;0,7237;2,1413;1,0741;-2,3282;135,0301;135,0301
0;8;2;6,1235;1,8211;-0,7531;-3,2444;1,8211;-0,7531;2,8791;285,0132;285,0132
0;9;1;3,5875;1,1616;-0,7212;2,5760;-1,8923;1,1616;2,5760;149,4316;149,4316
