BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;3;4,3901;-1,3940;-0,2085;2,4058;2,9658;0,3061;2,4058;106,9609;106,9609
0;1;1;4,9777;-1,3255;1,2433;-0,7330;2,9381;-1,3256;-0,7330;4,110238;4,110238
0;2;4;4,1261;2,0403;-0,3700;1,0697;0,7939;-0,3700;-2,8636;119,3568;119,3568
0;3;2;5,7182;-2,2986;-1,3258;2,3159;-2,2987;-1,3258;-3,4023;63,34254;63,34254
0;4;4;5,1500;0,2220;0,6814;1,8083;-2,2393;0,6814;-2,7156;222,9861;222,9861
0;5;5;3,5997;1,6846;0,6488;-2,7349;1,6846;1,1238;0,8334;348,4815;348,4815
0;6;5;3,4302;-2,0672;0,5163;-1,0183;-2,0672;-1,0931;2,0109;350,0208;350,0208
0;7;0;5,1209;-2,1530;-1,2314;-2,4700;2,9680;-1,2314;-2,4700;308,922;308,922
0;8;6;3,9021;2,8415;-0,8477;-0,7592;1,1358;0,0525;2,6328;233,3997;233,3997
0;9;2;5,9935;-2,6277;0,4132;-2,5067;-2,6277;0,4132;3,4867;4,667107;4,667108
