BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;4;5,7993;2,9354;1,2106;-2,7791;0,1504;1,2106;2,3076;58,57241;58,57242
0;1;1;3,2068;-1,2177;1,3443;-2,5868;0,7110;-1,2177;-2,5868;147,5044;147,5045
0;2;1;3,0148;0,9804;-1,2367;0,7683;-1,0626;0,9804;0,7683;331,148;331,1481
0;3;0;3,5642;-1,4043;0,9387;2,9286;2,1600;0,9387;2,9286;179,7975;179,7975
0;4;6;3,7198;1,8174;-0,4559;-2,4943;0,9297;1,0421;0,7927;40,55878;40,55879
0;5;1;3,7271;-0,8685;-1,3922;-3,1279;2,8216;-0,8685;-3,1279;226,0774;226,0774
0;6;0;3,5858;-2,1478;0,6501;0,7000;1,4380;0,6501;0,7000;114,5376;114,5376
0;7;3;3,1321;1,5030;0,6153;2,8164;-0,9086;-1,3833;2,8164;246,2197;246,2197
0;8;2;5,4081;0,0178;0,8257;-2,1755;0,0178;0,8257;3,2325;145,4052;145,4052
0;9;5;5,3198;0,6518;1,2032;3,1534;0,6518;1,0319;-2,1637;355,6784;355,6784
1;10;6;5,5949;-2,6752;0,3501;-2,1766;2,8844;-0,2406;-2,3903;248,2724;248,2724
1;11;2;3,5406;-2,5104;-0,9836;1,5104;-2,5104;-0,9836;-2,0301;277,1793;277,1793
1;12;3;5,3831;-2,6917;-0,9901;-0,8432;2,6913;-0,9719;-0,8432;100,3043;100,3043
