BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;3,8169;1,0495;-0,9396;-0,8582;1,0495;-0,9396;2,9587;35,67948;35,67949
0;1;0;3,1451;-1,1568;-1,0048;3,3337;1,9883;-1,0048;3,3337;59,975;59,97501
0;2;5;3,5642;1,6605;0,6571;-3,3767;1,6605;-1,1515;-0,3055;169,5488;169,5488
0;3;6;2,9771;-1,3784;-0,8613;1,6270;-0,0020;-0,6337;-1,0030;247,3426;247,3426
0;4;1;3,2454;1,1899;-1,3706;2,2267;-0,8043;1,1899;2,2267;52,3276;52,3276
0;5;4;4,5350;2,8988;-0,3929;3,4971;1,2426;-0,3929;-0,7247;93,46596;93,46597
0;6;3;3,5667;-2,5000;-0,0089;-2,4966;1,0376;0,4454;-2,4966;151,92;151,92
1;7;0;4,0281;1,4404;0,4712;0,8291;-2,5877;0,4712;0,8291;113,3368;113,3368
1;8;2;3,1166;0,1819;-0,0059;-2,4491;0,1819;-0,0059;0,6674;94,1211;94,12112
1;9;6;4,1850;0,2957;-1,2124;0,1545;-2,1681;0,9695;2,7395;166,9636;166,9637
1;10;4;3,0401;2,3658;-0,8847;2,5644;0,7881;-0,8847;-0,0343;175,556;175,556
1;11;5;4,4065;0,7260;0,4103;1,8461;0,7260;-1,3315;-2,2015;199,3642;199,3642
1;12;3;3,0359;-2,6134;1,1022;-2,6169;0,0766;-0,3049;-2,6169;338,9624;338,9624
