BlockID;TrialID;Config;Position
0;0;1;(-1.71, 0.91, -3.74)
0;1;0;(2.81, 0.41, -3.71)
0;2;2;(-2.22, 1.02, -0.09)
1;3;0;(1.18, 1.10, 1.60)
1;4;2;(-0.96, 0.49, 0.04)
1;5;1;(2.52, -0.75, 3.76)
2;6;0;(-1.08, -1.47, -3.17)
2;7;1;(0.43, -0.89, 3.67)
2;8;2;(0.71, -0.50, -1.47)
3;9;1;(1.59, 0.67, 2.71)
3;10;0;(0.04, 0.36, -0.83)
3;11;2;(1.89, -0.33, 1.73)
4;12;1;(0.33, -0.28, -3.58)
4;13;0;(3.32, 1.61, 0.88)
4;14;2;(-1.76, 0.04, 0.92)
5;15;0;(0.97, 1.26, 1.22)
5;16;2;(2.98, 1.32, 1.25)
5;17;1;(-2.57, -0.15, -3.07)
6;18;1;(-2.37, -1.75, 3.05)
6;19;0;(1.46, -0.76, 1.39)
6;20;2;(-1.39, -1.45, -3.72)
7;21;2;(-0.71, -1.43, -1.68)
7;22;1;(-2.50, 1.63, -2.18)
7;23;0;(0.03, 0.38, 0.36)
8;24;2;(2.97, 0.43, -2.00)
8;25;0;(-1.79, 0.67, 1.01)
8;26;1;(-1.08, -1.42, -2.06)
9;27;0;(1.01, 0.66, 3.04)
9;28;2;(-0.56, -1.67, 1.46)
9;29;1;(-2.81, 1.51, -1.54)
10;30;1;(-1.70, -1.53, 1.77)
10;31;0;(-2.24, -0.42, -1.98)
10;32;2;(0.40, 1.32, 0.38)
11;33;1;(-3.23, 0.13, -0.25)
11;34;2;(3.20, -1.21, -0.65)
11;35;0;(-2.88, 1.30, -2.27)
12;36;1;(3.47, -0.75, 1.66)
12;37;0;(-1.70, -0.23, 0.32)
12;38;2;(2.08, -1.27, 0.31)
13;39;0;(-0.67, 1.50, 2.81)
13;40;1;(0.42, -0.81, -0.61)
13;41;2;(-2.35, 0.68, 0.96)
14;42;0;(0.29, 1.65, 0.18)
14;43;1;(3.05, -0.74, 1.89)
14;44;2;(-1.78, 1.26, 1.87)
15;45;1;(1.93, 0.90, -1.05)
15;46;0;(-0.58, 1.21, 2.54)
15;47;2;(1.15, 0.76, 0.40)
16;48;1;(-2.80, 1.51, 3.44)
16;49;2;(-0.29, -0.91, -1.04)
16;50;0;(-3.24, 0.62, 1.54)
17;51;1;(3.08, 1.66, -3.29)
17;52;0;(2.25, -1.66, 1.42)
17;53;2;(-2.72, 0.77, 1.96)
18;54;1;(-2.87, -0.08, -2.58)
18;55;2;(1.08, -0.46, -1.66)
18;56;0;(1.24, -0.10, 3.82)
19;57;2;(2.63, 0.41, 1.04)
19;58;1;(0.52, -0.80, -3.12)
19;59;0;(0.77, 1.66, 3.04)
