BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;2;0.3384;-1.0366;-0.3381;-2.4490;-0.9166;-0.0234;-2.4817;52.9729;52.9729
0;1;3;0.4231;1.0015;-0.5169;1.2660;1.2191;-0.1687;1.1640;169.0166;169.0166
0;2;4;0.3869;-1.6125;-0.0338;3.2132;-1.4195;0.2960;3.1522;181.605;181.605
0;3;1;0.3522;1.0912;0.3175;-0.1965;1.4411;0.3311;-0.2342;56.22433;56.22433
0;4;0;0.5564;2.5894;0.5336;-1.2572;2.9880;0.9217;-1.2504;133.3679;133.3679
0;5;5;0.3649;2.4296;-0.5053;-2.6552;2.5813;-0.1811;-2.5840;21.6744;21.6744
0;6;6;0.3095;-2.8168;-1.0354;-2.5311;-2.5098;-0.9963;-2.5374;104.2881;104.2881
1;7;4;0.5406;2.4953;-1.0813;1.7271;2.9820;-0.8489;1.6910;190.2025;190.2025
1;8;1;0.1263;-1.1045;0.2306;2.8006;-1.0266;0.2181;2.7021;212.9548;212.9548
1;9;2;1.0237;-0.0650;0.4867;-1.9227;0.3944;1.4000;-1.8698;174.6252;174.6252
1;10;6;0.4329;-0.8895;0.8378;2.8255;-1.2457;0.6046;2.7467;49.41024;49.41024
1;11;0;1.1053;2.9775;0.5188;0.1633;2.7086;-0.5414;0.3218;287.7297;287.7297
1;12;5;0.6998;0.8405;-0.7037;0.5343;0.7754;-1.4000;0.5597;137.2287;137.2287
1;13;3;0.1186;2.9556;-0.4095;-2.5510;3.0000;-0.3001;-2.5390;94.33495;94.33495
2;14;2;0.1749;-2.7096;-0.9560;2.6975;-2.7489;-0.7931;2.6474;254.4505;254.4505
2;15;6;0.2639;1.8064;-0.3219;-2.3159;1.8563;-0.0726;-2.3864;99.91759;99.91759
2;16;5;0.2310;-1.4191;0.8165;-2.5045;-1.5194;0.8651;-2.7067;6.043081;6.043081
2;17;0;0.2463;-1.1031;-1.0786;0.1627;-1.0536;-0.8403;0.1250;33.20532;33.20532
2;18;3;0.6184;-2.5001;-0.2649;2.5167;-2.7120;-0.8454;2.4927;201.8307;201.8307
2;19;1;0.1143;-1.1319;0.2720;-1.7910;-1.2071;0.2944;-1.8742;108.3871;108.3871
2;20;4;0.3846;1.4257;-1.1026;3.3381;1.4490;-0.7280;3.2540;159.7507;159.7507
