BlockID;TrialID;Config;Position
0;0;2;(-0.42, 1.55, -3.16)
0;1;0;(-1.95, 0.92, 2.23)
0;2;1;(-0.20, 1.11, -2.06)
1;3;1;(2.33, 0.05, 2.73)
1;4;2;(-0.03, -1.54, 0.38)
1;5;0;(2.96, 0.81, 3.57)
2;6;1;(-2.74, 0.40, 1.64)
2;7;0;(0.86, 0.53, -0.11)
2;8;2;(-3.03, 1.47, -2.72)
3;9;1;(3.34, 0.96, -2.27)
3;10;2;(1.39, 0.54, -0.29)
3;11;0;(-1.54, -0.51, -1.93)
4;12;0;(0.75, -1.70, -3.08)
4;13;2;(-2.85, -1.23, 0.86)
4;14;1;(1.24, -1.51, 3.45)
5;15;0;(3.47, -0.09, -3.15)
5;16;1;(-1.31, -1.33, 0.22)
5;17;2;(0.98, 0.85, -2.46)
6;18;1;(3.09, -1.70, 0.35)
6;19;0;(-2.77, 1.36, -1.46)
6;20;2;(2.54, 0.63, 0.75)
7;21;0;(-0.53, 1.09, -2.83)
7;22;2;(-1.66, -0.85, 3.63)
7;23;1;(1.33, 0.46, -3.44)
8;24;2;(-1.92, 0.54, 2.49)
8;25;1;(2.77, -1.33, 1.48)
8;26;0;(-0.63, 1.03, -0.83)
9;27;2;(-0.50, 0.89, 3.67)
9;28;0;(2.05, 1.64, -2.30)
9;29;1;(3.13, -0.19, 2.53)
10;30;0;(-0.45, 0.02, 2.03)
10;31;2;(0.82, -0.48, -0.71)
10;32;1;(-0.08, 0.95, 3.28)
11;33;0;(2.09, -0.08, -0.76)
11;34;1;(-0.97, -1.63, -2.71)
11;35;2;(-1.54, -1.73, -2.10)
12;36;1;(-2.47, -0.42, 2.36)
12;37;2;(2.49, -0.03, -3.41)
12;38;0;(2.83, 1.14, 2.65)
13;39;0;(-3.27, -0.58, 1.16)
13;40;2;(-2.16, 1.72, -3.14)
13;41;1;(-3.15, 1.03, 2.94)
14;42;1;(-0.17, -1.50, -3.08)
14;43;0;(3.29, 1.58, 1.05)
14;44;2;(0.21, -0.20, -0.38)
15;45;1;(2.92, -0.75, 3.05)
15;46;2;(-3.04, 0.20, 2.90)
15;47;0;(-2.31, -0.60, -0.16)
16;48;1;(1.67, -0.73, 2.12)
16;49;2;(-2.61, 0.81, 0.38)
16;50;0;(2.64, 1.41, -2.35)
17;51;1;(-0.74, 1.42, 0.01)
17;52;0;(-0.04, -1.74, -2.32)
17;53;2;(-0.88, 1.23, 1.97)
18;54;0;(0.93, -1.67, -3.23)
18;55;1;(-3.11, -0.49, -2.07)
18;56;2;(-2.24, 0.09, 2.32)
19;57;2;(2.44, 0.90, 0.85)
19;58;0;(-2.79, 0.30, -2.10)
19;59;1;(1.30, -0.62, -0.87)
